,event_id,title,is_free,category_name,gu,location,start_date,end_date,target_user,event_description,station
155,148,2025 문화가 흐르는 서울광장 5월,True,콘서트,중구,서울광장-,2025-05-06,2025-05-25,시민 누구나,2025 문화가 흐르는 서울광장 5월-11월 서울광장,시청역
156,158,[서울도서관] 책읽는 서울광장,True,기타,중구,서울광장-,2025-05-04,2025-06-29,누구나,"자연 속 여유공간  #독서 #휴식  #힐링  | 자연 속 놀이 공간  #소통 #놀이 #즐거움  | 자연 속 밤 독서문화 공간  #밤 #독서 #문화  구역별 소개  책읽는 서울광장 공간을 소개합니다. 여유  공연존  책 하늘 공연 영화 등을 보다  #취향따라 즐기는 자연 속 문화 공간  쉼  리딩존  빈백에 누워 나의 독서힐링을 만나다  #책문화향유가 흐르는 자연 속 여유 공간 놀이  놀이존  행복 여유 지식 휴식 등을 채우다  #도시의 거실에서 즐기는 자연 속 놀이공간  소통  팝업존  다양한 문화 플랫폼이 모인 서울만의 즐거운 경험  밤의 도서관  책읽는 서울광장의 밤의 도서관을 소개합니다. 야외밤도서관 동안 만나는  6~9월 책읽는 서울광장은 선선한 바람과 함께 독서를 즐길 수 있는 '야외밤도서관'으로 여러분께 찾아갑니다.  * 6~9월 야간운영 [16시~21시]로 전환  #밤도서관 잔디 극장  매월 마지막주 일요일 19~21시 음악, 뮤지컬, 영화, 애니메이션 영화 상영  #밤독서  밤하늘과 함께하는 감성적이고 이색적인 경험  자연 속에 누워 특별한 추억을 만들면, 와, 좋다 감탄이 나올 거에요. 6월  음악 영화  7월  애니메이션  8월  여행 영화  * 상황에 따라 프로그램은 변동가능성이 있습니다.  9월  뮤지컬 영화",시청역
157,159,[미래한강본부] 2025 차없는 잠수교 뚜벅뚜벅 축제(상반기),True,축제,서초구,잠수교 및 반포한강공원 일대-,2025-05-04,2025-06-22,누구나,2025차 없는 잠수교 뚜벅뚜벅 축제  두 발로  그리는  낭만산책 2025.  5.4-6.22  매주  일요일  13시~21시  잠수교 및 반포한강공원 일원,신반포역
158,160,빛과 바람의 교향시 - Symphony of Light and Wind,False,클래식,성동구,서울숲 스튜디오301-,2025-05-04,2025-05-25,"성인, 청소년",빛과 바람의 교향시  Symphony of Light and Wind Bach  Mozart  Schumann  Liszt  Chopin  Brahms  Ravel  Saint-Saëns 2025.5 * 0.4(Sun) - 5.25(Sun)  Sunday 2PM Studio301 Pianist Ki-Kyung Kim,뚝섬역
159,161,[운현궁] 2025 서울 운현궁 5월 한옥콘서트,True,콘서트,종로구,운현궁 일원-,2025-05-04,2025-05-24,누구나,2025 서울 운현궁 5월 한옥콘서트 일정/장소  출연진  관람 방법  모집 기간  문의  2025.5.4. (일) 14:00 이로당  2025.5.8.(목) 14:00 노락당  2025.5.16. (금) 19:00 노락당  2025.5.24.(토) 13:30 앞마당 한옥콘서트 참여 공개모집 아티스트  선착순 무료 관람  2025.4.1.(화) 09:00~4.18.(금) 18:00  (주)예문관운현궁관리사무소 02-766-9090,안국역
160,170,[종로문화재단] 윤동주문학관 문학 투어 프로그램 [동주와 마실],False,교육/체험,종로구,윤동주문학관~서촌 일대(코스별 상이)-,2025-05-03,2025-10-31,누구나,"2025 동주와 함께하는 문학여행 코스안내  짧은 마실  문학관 밖을 산책하며 듣는 윤동주와 부암동 이야기  운영기간: 5월 3일(토) ~ 9월 28일 (일) 중 주말 진행  운영시간: 11:00~12:00(1시간 내외]  참가비용: 무료  참가인원: 회당 최대 15명 긴 마실(whith 피스북스)  윤동주의 문학세계를 깊이 있게 탐방하는 문학산책  운영기간: 5월 3일(토) ~ 9월 27일 (토) 중 토요일 진행  운영시간: 14:30~17:00(2시간 30분 내외)  참가비용: 2만원  참가인원: 회당 최대 15명 긴 마실(whith 서촌 그 책방)  종로구 일대 문학적 장소를 따라 걷는 마을산책  운영기간: 5월 4일(일) ~ 9월 28일 (일) 중 일요일 진행  운영시간: 14:30~17:00(2시간 30분 내외]  참가비용: 2만원  참가인원: 회당 최대 15명 동무 마실  *자세한 일정은 신청 링크를 통해 확인  종로구 일대를 거닐며 듣는 문화예술 이야기  운영기간: 10월 중  *신청 학교와 협의 및 일정 조율 예정  운영시간: 2시간  참가비용: 무료  참가인원: 회당 최대 15명  *초과 인원에 따라 조를 나누어 진행 신청 QR코드  참고사항 짧은 마실과 긴마실 [with 서촌 그 책방)은 윤동주문학관 내부 전시 해설을 별도로 진행하지 않음  마을 골목길을 방문하는 코스로 무선 송수신기 사용  코스는 운영 상황에 따라 약간의 조정이 있을 수 있음  우천 시 취소 예정이나, 극소량의 우천일 경우 우비를 제공하여 정상 운영 예정  *자세한 일정은 신청 링크를 통해 확인 | 문의: 돌레길 협동조합 010-9545-0423/ 윤동주문학관 070-4531-4176",무악재역
161,171,[DDP] 2025 DDP 봄축제 [어린이투어],True,교육/체험,중구,DDP 전역-,2025-05-03,2025-07-31,"투어: 부모님 동행 가능, 워크숍: 어린이만 참여 가능",[DDP] 2025 DDP 봄축제 [어린이투어],동대문역사문화공원역
162,172,[미래한강본부] 2025 책읽는 한강공원,True,축제,영등포구,"여의도한강공원 멀티플라자, 이촌한강공원 이촌나들목 옆 잔디광장 등-",2025-05-03,2025-06-21,누구나,"2025 책읽는 한강공원  책크 - 인 한강  매주 토요일 13:00~20:00  봄이 오는 소리 우리가 사랑하나 봄, 한강나들이",여의나루역
163,173,[서울시립 미술아카이브] 가정의 달 [타이포 패밀리],True,교육/체험,종로구,서울시립 미술아카이브 배움동 2층 모두의 교실-,2025-05-03,2025-05-31,누구나,[서울시립 미술아카이브] 가정의 달 [타이포 패밀리],홍제역
164,174,[서울문화예술교육센터 양천] 예술 작업실 [몸으로 예술놀이],True,교육/체험,양천구,서울문화예술교육센터 양천 다목적홀 -,2025-05-03,2025-05-24,2016년~2017년 출생 어린이,"[예술체험]  몸으로 예술놀이  국립현대무용단 초대 예술감독을 역임한 홍승엽 안무가가 30여 년간의 창작작업을 바탕으로 연구·개발한 몸으로 예술놀이는 무용을 바탕으로 한 몸의 활달한 움직임과 미술적, 음악적 요소가 유기적으로 결합된 새로운 방식의 예술교육입니다. 그림, 소리, 여러 소품들이 함께 어우러지는 종합적인 예술놀이로 몸의 움직임과 표현력을 확장시킬뿐 아니라, 아이들의 시각과 청각, 촉각 등을 끊임없이 자극합니다. 본 프로그램은 어린이들이 균형잡힌 인격체로 성장하는데 도움이 되는 것을 목표로 하며 예술놀이를 통해 아이들은 자신의 신체에 대한 인식을 높이고 자연스럽게 호기심과 창의성을 키우게 될 것입니다. 신체의 균형적인 발달과 예술적인 감수성 뿐만 아니라, 다른 아이들과 함께 하는 예술놀이로 소통과 협력을 경험함으로써 따듯한 인성과 사회성까지 익힐 수 있는 소중한 경험이 될 것입니다.  강좌 일시  1회차 05.03 (토) 11:00~12:10  2회차 05.10(토) 11:00~12:10  3회차 05.17 (토) 11:00~12:10  4회차 05.24 (토) 11:00~12:10 모집 대상  2016년~2017년 출생 어린이  총 12명  장소  다목적홀  회차별 내용  1회차  악어연못  신체의 균형감각과 운동감각을 발달시키는 놀이 2회차  3회차  4회차  내 몸에 네모가 올라와요!  몸의 여러 부분에 대한 인지능력과 집중력을 향상시키는 놀이  모델과 화가  신체 인지능력 강화를 위한 미술-움직임 융합놀이  이상한 거울놀이  자신의 신체움직임과 타인의 신체움직임을 맞추어가는과정에서 상대방의 신체 움직임을 인지하는 능력을 키우는 놀이 이런 분께 추천해요  몸으로 예술놀이를 하고 싶은 어린이  예술가 소개  홍승엽  몸으로예술놀이연구소  예술감독 무용가 홍승엽은 스물이 넘은 나이에 평범한 공학도(경희대학교 섬유공학과 졸업)에서 무용가로 변신했고, 입문 2년 만에 동아 무용콩쿠르에서 대상을 받아 세상을 놀라게 했습니다. 활동 7년 만인 1993년 민간 최초의 전문무용단 ""댄스시어터 온""을 창단해 전문무용단체의 새로운 지평을 연 장본인이기도 합니다.  2010년 국립현대무용단 초대 예술감독, 2014년 대구시립무용단 예술감독을 역임하였습니다. 현재 몸으로예술놀이연구소의 예술감독으로 어린이 예술교육프로그램을 연구, 개발하여 어린이들이 신체와 지성과 감성이 조화롭게 균형 잡힌 인격체로 성장하도록 돕는 일에 힘쓰고 있습니다. 윤혜정  몸으로예술놀이연구소 대표  윤혜정 대표는 숙명여자대학교 무용과 졸업 후 1998년부터 댄스시어터온에서 13년간 전문 무용수로 국내와 해외에서 활발하게 활동했습니다. 국립현대 무용단의 공연제작 지원팀에서 근무(2010년~2013년) 하였으며, (재)전문무용수지원센터에서 배우를 위한 신체훈련 프로그램인 ABC(Actor's Body Conditioning) 프로그램 연구개발과 강사 양성을 담당하였습니다. 현재 몸으로예술놀이연구소를 설립하여 대표로 재직하며 홍승엽 예술감독과 함께 어린이 예술교육 프로그램을 공동연구 개발하고 있습니다.",까치산역
165,175,"[서울공예박물관] 장인의 보물상자(화각공예)[5,6학년]_5월",True,교육/체험,종로구,서울공예박물관 전시3동 1층 교육실-,2025-05-03,2025-05-17,"초등학교 5,6학년",활동지와 함께하는 공예감상 장인의 보물상자(화각공예),안국역
166,176,"[서울공예박물관] 장인의 보물상자(화각공예)[3,4학년]_5월",True,교육/체험,종로구,서울공예박물관 전시3동 1층 교육실-,2025-05-03,2025-05-17,"어린이 초등학교 3,4학년",활동지와 함께하는 공예감상 장인의 보물상자(화각공예),안국역
167,358,[관악문화재단] 기획전시 [뚝딱뚝딱 브릭타운],True,전시/미술,관악구,관악아트홀 전시실-,2025-04-17,2025-06-14,누구나,"관악아트홀 기획전시 [뚝딱뚝딱 브릭타운] 레고로 만드는 우리집, 우리마을 in 관악 025.4.17.(목)~6.14.(토) (월, 화 및 공휴일 휴관)  10:00-18:00 관악아트홀 전시실  ㆍ관람료 : 무료 블록 하나, 레고 하나 우리가 모이면 마을이 된다!  어린이부터 어른이 모두가 즐거운 레고세상 가장 특별한 우리마을  뚝딱뚝딱 브릭타운으로 놀러오세요  날개 달린 지붕? 파란 벽돌 빌딩!?  '상상'하면 무엇이든 만들 수 있어요 작은 레고에 담긴 이야기를 함께 들어보고 나만의 브릭타운을 완성해보아요 참여작가  최동원 하윤범 하승범  JOSH 하희수 김연주  (주)브릭앤아트 크리에이터 팀  브릭타운 in 관악  우리의 마을은 어떤 모습일까요?  우리가 꿈꾸는 관악을 함께 상상해보고 함께 만들어 보아요 브릭타운 in 관악은  관람객이 함께 만들어 가는 공간입니다  레고로 나만의 마을을 만들어보고 함께 전시해주세요  전시존  특별한 브릭아트 작품을 만나보세요 어벤져스 디오라마  MAIN  봄과 관악  겨울왕국 프렌즈  사계 of life  마인크래프트  어몽어스 체험존  브릭 그림 그리기  브릭 만들기  브릭 콘테스트  브릭이랑 신나게 놀아보자! 일시 : 4월 19일(토) / 5월 17일(토)  장소 : 관악아트홀 전시실 체험존  대상 : 누구나 (권장연령 : 초등학생)  신청 : 네이버 예약  자세한 사항은 QR코드로 확인하세요  프로그램  크리에이티브 챔피언  브릭으로 나만의 멋진 이야기를 담아내보자 스카이 챔피언  누가 누가 높을까? 가장 높이 쌓아보자!  스피드 챔피언  브릭 자동차를 가장 빠르게 만드는 사람은 누구?  컬링 챔피언  정해진 타겟에 위치시켜라!  전시명 : 뚝딱뚝딱 브릭타운  기간: 2025. 4. 17.(목)~6. 14.(토)  10:00-18:00 (월, 화 및 공휴일 휴관)  장소 : 관악아트홀 전시실  관람료 : 무료  문의 : 관악문화재단 02-828-5853  주최·주관 : 관악문화재단 오시는 길  주소 | 서울시 관악구 신림로3길 35 대중교통 안내  신림선 관악산(서울대)역 1번 출구 하차  버스  2호선 서울대입구역(3번 출구) 방향  6515, 5515, 5528, 6512  버스  2호선 신림역(3번 출구) 방향  5516, 5518, 5528, 5614  6513,6514",관악산역
168,192,[청계천박물관] 청계천의 낮과 밤,True,전시/미술,성동구,청계천박물관 기획전시실-,2025-05-02,2025-10-12,전체관람가,[청계천박물관] 청계천의 낮과 밤 The Day and Night of Cheonggyecheon 2025. 5. 2. - 10.125UN  청계천박물관 기획전시실,용두역
169,193,2025 앤서니 브라운展: 마스터 오브 스토리텔링,False,전시/미술,서초구,예술의전당 한가람미술관 2층-,2025-05-02,2025-09-28,전체관람가,2025 앤서니 브라운展: 마스터 오브 스토리텔링 Anthony Browne Exhibition:  A Master oStorytelling 2005.05.02(금) - 09.28(일)  제술의전당 한가람미술관,남부터미널역
170,194,[서울공예박물관] 염원을 담아-실로 새겨 부처에 이르다,True,전시/미술,종로구,서울공예박물관 전시1동 3층 기획전시실-,2025-05-02,2025-07-27,누구나,"[서울공예박물관] 염원을 담아-실로 새겨 부처에 이르다 2025.05.03.-07.27.  서울공예박물관 전시1동 3층 기획전시실  Exhibition Building 1, 3F",안국역
171,195,[서울도서관] 책읽는 맑은냇가,True,기타,중구,청계천(모전교~광통교)-,2025-05-02,2025-06-29,누구나,"자연속 독서 즐기다 혼자만의 공간 가족의 공간 선생님과 제자들 구역별 소개  책읽는 맑은냇가 공간을 소개합니다.  밤독서를 즐기다 공간 즐기기  서울야외도서관  책읽는 맑은냇가  Seoul Outdoor Library  포토존에서 읽다  #액자 포토존  포토존에서 읽다  #플라워 포토존  사이니지에서 읽다  #사이니지 소품  조명  동물서가 독서인생샷  책읽는 맑은냇가는 전문사진작가가 찍어주는 가족, 연인, 직장동료 등과 추억의 사진을 만들기 <독서인생샷> 프로그램을 진행합니다.  * 프로그램 진행시 공지사항 확인",광화문역
172,196,[서울공예박물관] Open Studio : 복슬복슬 모루공예(5월2일),True,교육/체험,종로구,서울공예박물관 전시3동 1층 교육실-,2025-05-02,2025-05-30,모든 시민,[서울공예박물관] Open Studio : 복슬복슬 모루공예(5월2일),안국역
173,197,[중랑문화재단] 나대기 예술아카데미 5월,False,교육/체험,중랑구,중랑아트센터 프로그램실/ 시청각실-,2025-05-02,2025-05-29,성인,"중랑아트센터  나대기 예술아카데미  5월 프로그램  중랑문화재단 JUSUNANG CULTURAL FOUNDATIO  예술로 '나-되기' 쉬운 클래식 가곡 교실  이준성 | 화 10:00-11:00  나를위한시간-아트테라피젠탱글  김혜윤 | 화 10:00-12:00  시들지 않는 꽃 페이퍼 플라워  김나래 |  화 14:00-16:00 행복을 담은 민화  김선임 | 수, 금 10:00-12:00  풍경이 있는 수필 교실  이미서 | 수 14:00-16:00 디지털 드로잉 그림공방  김보람 | 목 10:00-12:00  테마가 있는 감탄 우드버닝 호유정 | 금 14:00-16:00 모집 개요  모집 대상 |  성인  운영 기간 | 2025.5.2.(금) -5.29.(목)  월 4회(강의별 일정 상이)  5월달 공휴일로 인해 화요반 수업 총 3회 진행  접수 기간 | 2025. 4. 20.(일) ~ 4.30.(수)  접수 방법 |  중랑문화재단 홈페이지  www.jnfac.or.kr  운영 장소 |  중랑아트센터 프로그램실/시청각실  문 의 |  02-3407-6541  프로그램 & 강사 소개 쉬운 클래식 가곡 교실  공연예술  한국 가곡부터 이탈리아 가곡까지 쉽고 재밌게 성악  예술강사 이준성  발성으로 배우는 가곡 교실  √ 5월 총 3회 진행(13, 20, 27일)  화 10:00-11:00 / 모집인원 10명  수강료 30,000원  이탈리아 파르마(Parma) 국립음악원 오페라과 졸업  이탈리아 밀라노 코멘세 (Comense) 아카데미 지휘과 졸업  중랑아트센터 시청각실  풍경이 있는 수필 교실  수필부터 블로그 포스팅까지, 나의 얘기를 글로 쓰고  싶은 예비 작가들을 위한 글쓰기 교실  수 14:00-16:00 / 모집인원 15명  수강료 50,000원  중랑아트센터 프로그램실  예술강사 이미서  문학예술  수필을 쓰는 사람들과 함께한 시간이 15년입니다.  글쓰기 지도를 시작한지 17년입니다.  글쓰기에 필요한 모든 지식을 드립니다.  나를 위한 시간 - 아트테라피 젠탱글  기하학적 패턴을 반복하며 집중력과 창의력을 키우고  시각예술  예술강사 김혜윤  마음을 치유하는 명상 예술 수업  5월 총 3회 진행(13, 20, 27일)  화 10:00-12:00/ 모집인원 15명  젠탱글을 통해 마음의 힐링과 표현의 즐거움을 전하는 국제 공인 젠탱글교사  수강료 30,000원 / 재료비 15,000원  중랑아트센터 프로그램실 시들지 않는 꽃 페이퍼 플라워  시들지 않는 나만의 꽃을 내 손으로 직접 피워내는 페이퍼 플라워 수업  예술강사 김나래  5월 총 3회 진행(13, 20, 27일)  화 14:00-16:00 / 모집인원 10명  수강료 30,000원/재료비 15,000원  현)주부예술단 소속 아트강사  현)국제핸드메이드 플로리스트협회 소속 강사  봄앤페이퍼플라워 운영/강사 김나래  중랑아트센터 프로그램실  행복을 담은 민화  명인에게 배우는 전통 민화 수업에서 자신만의 민화 완성하기(학습자 능력에 맞게 개별 수업 진행)  수, 금 10:00-12:00/ 모집인원 각 10명  수강료 60,000원/재료비 10,000원  중랑아트센터 프로그램실  예술강사 김선임  대한민국 대한명인 제 20-618호  대한민국 전통미술대전 초대작가  국제기로미술협회 민화심사위원  만다라민화연구소 대표  디지털 드로잉 그림공방  개인 실력 맞춤 지도로 자신만의 고유한 그림체를 찾아가는 디지털 드로잉 수업  목 10:00-12:00/ 모집인원 15명  수강료 40,000원 / 재료비 10,000원  중랑아트센터 프로그램실  예술강사 김보람  지역연계학교(구 마을학교) 3년 디지털 드로잉 강의  해공도서관, 종로문화재단 등 성인 대상  디지털 드로잉 강의 다수 진행 테마가 있는 감탄 우드버닝  버닝펜 하나로 쉽게 그리고 어디에나 활용할 수 있는  생활 밀착 공예 우드버닝 배우기  금 14:00-16:00 / 모집인원 12명  수강료 50,000원 / 재료비 10,000원  중랑아트센터 프로그램실  예술강사 호유정  셀프인테리어 및 우드버닝 강사  그림 일상과 인테리어를 접목시킨 힐링 수업 다수 진행  저서: 내 손으로 뚝딱 셀프 인테리어 외 1권",망우역
174,199,[서울아트책보고] 소설로 읽는 인문학,True,교육/체험,구로구,서울아트책보고 워크숍룸-,2025-05-02,2025-05-23,성인,[서울아트책보고] 소설로 읽는 인문학,구일역
175,198,[한성백제박물관] 야간 갤러리 톡talk톡talk,True,전시/미술,송파구,한성백제박물관 전시실 등-,2025-05-02,2025-05-23,누구나,[한성백제박물관] 서울 문화의 밤 [문화로 야금야금] 2025.4~12  매주 금요일 21시까지,한성백제역
176,200,[구로문화재단] 어린이 환경극 [찌부짜부 친구들],False,연극,구로구,구로창의아트홀-,2025-05-02,2025-05-11,36개월 이상 관람가,"2025년 서울문화재단 공연장상주단체 육성지원사업 선정 프로젝트 찌부짜부 친구들  5.2(금)~5.5(월) /5.9(금)~5.11(일)  *어린이날 특별공연*  금-10:30 / 토, 어린이날~11:00,14:00 / 일-14:00  구로창의아트홀 버려진 물건들이 살아난다!  상상력 가득한 환경 놀이연극! 연출 임도완 ㅣ 조연출 양세현, 김수민 | 의상 김미령 | 조명 이상근 | 음향 안창용 | 기획  박재연, 윤진희, 유지은 그래픽 박지수 출연 조성경, 박해린, 최승민, 이병희, 안지은, 이상민   2024 공연장상주단체육성지원사업  본 사업은 서울문화재단(서울시)의 지원을 받아 구로문화재단과 사다리움직임연구소가 협력하여 다양한 창작 레퍼토리를 발굴하고 우수공연 콘텐츠를 통해 지역주민에게 다채로운 문화향유의 기회를 제공하고자 합니다.  (재)구로문화재단  재단법인 구로문화재단은 공연사업, 예술교육사업, 지역문화사업 그리고 문화시설 운영을 통해 구로구 문화예술발전과 진흥을 추구하며, 특히 구로아트밸리 예술극장은 수준 높은 예술작품을 통해 관객 친화적이고 참여 지향적인 예술작품을 기획하여 지역극장에 모범이 되고자 합니다. 사다리움직임연구소  사다리움직임연구소는 1998년 창단되었습니다. 탄탄한 메소드와 작품성으로 열정적으 로 활동하고 있는 중견극단입니다.  사다리움직임연구소는 임도완의 움직임 메소드를 바탕으로 한국적 움직임과 소리, 색, 빛 의 움직임을 탐구하여 우리만의 세계적인 무대언어를 개발해 나가고 있습니다. 인간 본연 속에 내재된 열정을 원소와 물질, 색깔과 빛, 동물, 음악 등 자연 본성의 역동성에 비추어 때로는 신체 움직임의 언어로, 때로는 소리, 오브제, 가면, 인형, 영상의 언어로 무대 위에 환유시키는 독창적인 무대언어를 창조해왔습니다. 새로움과 창조 작업에 몰두하고 있는 현재 사다리움직임연구소는 21세기의 새로운 미디어와 융합을 통해 새로운 무대언어를 찾아내고 공간에 환유하는 즉 뉴폼아트를 추구하는 미래지향적인 무대를 완성하려 노력 하고 있습니다.  극단의 대표 작품으로는 보이첵 하녀들 휴먼코메디 한여름밤의 꿈카프카 의 소송 굴레방 다리의 소극 등이 있습니다. 찌부짜부 친구들  쉽게 버려지는 물건들, 새로운 친구가 되다! 버려지는 재활용품들이 무대에서 살아나는 친환경 놀이연극! 아이들이 직접 참여하며 상상력과 창의력을 키우는 특별한 공연!  환경 보호 & 자원 재활용: 놀이를 통해 자연스럽게 환경의 소중함을 배워요!  상상력 & 창의력 자극: 사물들이 살아 움직이며 아이들의 창의성을 깨웁니다.  참여형 놀이극: 어린이들이 직접 참여하는 인터랙티브한 공연! 시놉시스  찌부짜부 친구들의 4가지 이야기!  1  병플룻 연주회 - 소리로 만나는 마법! - 버려진 병들이 아름다운 음악을 들려준다면? -줄의 여행 - 상상 속 존의 나라! 2  길고 짧은 줄이 모여 상상의 세상을 만든다! 끝없이 이어지는 줄의 변신 3  간장통의 사랑 - 욕심과 사랑의 가면극!  간장통이 변신하면 표정이 달라진다! 욕심을 버리면 사랑이 보이는 이야기 쓰레기 바다?! - 바다가 보내는 신회 4  쓰레기봉투가 바다로 변한다면? 우리가 지켜야 할 아름다운 바다 만들기 만든 사람들  연출 임도완  조연출 양세현, 김수민  의상 김미령  조명 이상근  음향 안창용  기획 박재연, 윤진희, 유지은  그래픽 박지수  출연진  조성경  박해린  최승민 이병희  안지은  상민  ● 전석 1만원 증빙자료 미지침시 현장에서 차역 지불  할인 정보  할인명  할인율  매수  구로문화재단 친구 할인  10%  1인2매  비고  구로문화재단 SNS 팔로우, 홈페이지 회원, 카카오톡 채널 친구추가 회원  사움연 매니아 할인  1인2매  사다리움직인연구소 이전 공연 유료티켓 소지자  20%  예술인 할인  본인만  예술인패스(실물카드/모바일카드) 소지자  구로구민 할인  1인2매  구로구 거주자, 신분증 확인  사움연매니아  1인2매  사다리움직임연구소 전 공연 유료티켓 소지자 (관람 당일 실물티켓 확인) (예매 내역서, 모바일 예매 내역, 티켓 사진 불가)  30%  학생 할인  본인만  관람 당일 학생증 확인 (대학원생 제외)  복지 할인  본인, 동반1인  복지카드 지참 (국가유공자, 장애인, 65세 이상, 임산부) 다둥이할인  가족 대상  2자녀 이상, 다둥이카드·등본 등 지참  단체 할인  40%  10인 이상  평일 공연 (5/2, 5/9)만 가능 * 전화예매만 가능 02-20269-1721  오시는 길 • 서울특별시 구로구 경인로 416 구로창의문화예술센터 4층  ● 지하철 이용방법  구일역(1호선) : 2번출구 도보 10분  개봉역(1호선) : 2번출구 도보 15분  구로역(1호선) : 1번 출구 구로역AK플라자 정류장에서 5626. 5172, 동양미래대학, 구로성심병원하차  ● 버스 이용방법  160, 600, 660, 662, 6640A, 6713, 6637, 6515, 83, : 신도림역(중) 승차- 동양미래대학, 구로성심병원 정류장 하차  10, 88, 83, 160, 660, 6640B,: 오류동역 승차~ 동양미래대학, 구로성심병원 정류장 하차  5712, 6515, 6511: 신트리사거리 출발~ 동양미래대학, 구로성심병원 정류장 하차  구로창의문화예술센터 건물 내 주차가 불가하오니 대중교통을 이용하시기 바라며, 주차 필요시 인근 주차장을 이용하시기 바랍니다.  ● 인근 주차장  고척공구상가 주차장 (도보 약 15분, 30분 1,800원)  귀뚜라미크린테니스코트 주차장 (도보 약 10분, 30분 1,500원)",구일역
177,207,[서울시립미술관] 말하는 머리들,True,전시/미술,중구,"서울시립미술관 서소문본관 2층, 3층-",2025-05-01,2025-07-06,누구나,[서울시립미술관] 말하는 머리들 2025.05.01 - 07.06 ,시청역
178,208,"[서울상상나라] 우리, 캠핑 가요!",True,교육/체험,광진구,서울상상나라 3층 문화놀이-,2025-05-01,2025-06-29,5세 이상 어린이(보호자 1인 참여),"서울상상나라 우리, 캠핑 가요!",어린이대공원역
179,209,[중랑문화재단] 옹기테마체험관 2025년 5월 프로그램,True,교육/체험,중랑구,"옹기테마체험관 옹기체험장, 공예체험장, 한지체험장-",2025-05-01,2025-06-28,누구나(5세~성인),"옹기테마체험관 프로그램 매달 20일 오전 9시부터 온라인 접수 옹기테마체험관 운영시간 오전 화목토 10시~12시 오후 화목 15시~17시 토 14시~16시 운영프로그램 응기공예 | 한지공예 외 다양한 전통 체험프로그램 등 체험장소 서울시 중랑구 신내로21길 116 옹기테마공원 내 오시는 길 지하철 6호선 봉화산역 4번 출구 버스 (지선) 1122, 2113, 2115, 2234, 2114 (간선) 240 ※ 주차공간이 없으므로 대중교통을 이용해 주시기 바랍니다. 산청방법 중랑문화재단 홈페이지 옹기테마체험관 프로그램 안내(www.jnfac.or.kr) 문의 02-3407-6546 02-3407-6547",봉화산역
180,210,[노원문화재단] 2025 노원어린이극장 공동기획 공연 뮤지컬 [드라랄라 치과],False,뮤지컬/오페라,노원구,노원어린이극장-,2025-05-01,2025-06-01,만 24개월 이상(24개월 이상 관객은 모두 1인 1 티켓 소지),"베스트셀러 동화 드라랄라 치과가  유쾌발랄 웰메이드 판타지 뮤지컬로 무대에 오릅니다!  알립니다 관람연령 안내  • 공연 관람가능 연령은 24개월 이상으로 1인 1장의 티켓을 반드시 소지 하셔야 관람이 가능합니다.  • 24개월 미만은 입장이 불가합니다. 티켓 구입 후 관람 연령으로 인한 환불이 불가하오니, 유의 바랍니다.  • 즐겁고 안전한 관람을 위해 보호자가 동반하여 관람하시기를 권장드립니다.  티켓부스 안내  • 티켓부스는 공연 시작 1시간 전부터 오픈됩니다.  • 빠른 티켓 수령을 위해 예매처, 예매자명, 휴대폰 뒷자리 숫자 4자리를 미리 확인바랍니다.  • 예매하신 해당 티켓 권종에 대한 할인조건의 증빙이 불가하면, 현장에서 정가 기준의 차액을 지불하여야 합니다. 예매 시 할인권종을 선택하실 때 유의바랍니다. 공연관람 안내  • 객석 입장은 공연 시작 30분 전부터 가능합니다.  • 공연 시작 이후에는 입장이 제한될 수 있으며, 객석의 상황에 따라 구매하신 좌석이 아닌 지연 좌석으로 안내받을 수 있습니다.  • 지연 입장에 따른 환불은 불가합니다.  • 공연 관람 중 사전 협의되지 않은 사진/동영상 촬영은 불가하며, 공연 마지막 출연배우들이 인사하는 커튼콜 시간에만 사진/동영상 촬영이 가능합니다.  환불규정 안내  • 공연관람 당일에는 취소, 환불, 변경이 절대 불가합니다.  • 관람일 전 예매를 취소하실 경우, 각 예매처의 환불규정에 따라 수수료가 부과될 수 있습니다.  • 공연관람 도중 퇴장 시 환불이 불가하오니, 아이의 공연관람 성향을 고려하여 신중히 구매결정 바랍니다.  휠체어석 구매 문의는 기획사(스토리G) 1566-5588로 문의 바랍니다. 평일은 주차가 불가능하며, 주차 공간이 협소하므로 가급적 대중교통을 이용 바랍니다.",노원역
